Index	Sample ID	Sample Group	Sentrix Barcode	Sample Section	Detected Genes (0.01)	Detected Genes (0.05)	Signal Average	Signal P05	Signal P25	Signal P50	Signal P75	Signal P95	Sample_ID	Pool_ID	Sample_Well	Sample_Plate	BIOTIN	CY3_HYB	ERCC-00002	ERCC-00003	ERCC-00004	ERCC-00009	ERCC-00012	ERCC-00013	ERCC-00014	ERCC-00016	ERCC-00017	ERCC-00019	ERCC-00022	ERCC-00024	ERCC-00025	ERCC-00028	ERCC-00031	ERCC-00033	ERCC-00034	ERCC-00035	ERCC-00039	ERCC-00040	ERCC-00041	ERCC-00042	ERCC-00043	ERCC-00044	ERCC-00046	ERCC-00048	ERCC-00051	ERCC-00053	ERCC-00054	ERCC-00057	ERCC-00058	ERCC-00059	ERCC-00060	ERCC-00061	ERCC-00062	ERCC-00067	ERCC-00069	ERCC-00071	ERCC-00073	ERCC-00074	ERCC-00075	ERCC-00076	ERCC-00077	ERCC-00078	ERCC-00079	ERCC-00081	ERCC-00083	ERCC-00084	ERCC-00085	ERCC-00086	ERCC-00092	ERCC-00095	ERCC-00096	ERCC-00097	ERCC-00098	ERCC-00099	ERCC-00104	ERCC-00108	ERCC-00109	ERCC-00111	ERCC-00112	ERCC-00113	ERCC-00116	ERCC-00117	ERCC-00120	ERCC-00123	ERCC-00126	ERCC-00130	ERCC-00131	ERCC-00134	ERCC-00136	ERCC-00137	ERCC-00138	ERCC-00142	ERCC-00143	ERCC-00144	ERCC-00145	ERCC-00147	ERCC-00148	ERCC-00150	ERCC-00154	ERCC-00156	ERCC-00157	ERCC-00158	ERCC-00160	ERCC-00162	ERCC-00163	ERCC-00164	ERCC-00165	ERCC-00168	ERCC-00170	ERCC-00171	HOUSEKEEPING	LABELING	LOW_STRINGENCY_HYB	NEGATIVE (background)	Noise
1	590	LE-Heart	5636631032	A	290	1729	0.2192258	-20.1424	-8.84119	0.2125871	8.468317	20.8552	590				26060.54	10500.27	92.57367	96.3908	92.44019	109.1347	89.65723	95.35954	101.7775	92.70937	90.88158	96.24981	93.853	99.82277	91.89257	98.38701	92.4743	97.55896	95.99487	88.37646	86.04485	86.23773	94.52296	89.10233	86.0686	92.11052	87.8632	97.53909	99.01494	93.0275	94.57442	90.79459	95.85435	93.79653	100.4239	91.14651	90.22655	91.01567	92.91274	96.04855	90.87466	92.80949	86.10903	97.55121	83.56243	99.54987	97.97113	89.7234	92.78878	98.62746	95.04668	100.7111	100.8721	90.79936	98.06055	87.12314	87.1254	99.91459	95.50537	94.99789	89.96958	97.47858	102.7129	83.20432	94.87609	90.0357	89.24049	98.12298	101.7987	95.74366	108.2085	97.36069	83.43849	97.22474	93.2189	97.24824	97.61713	107.0716	94.55861	83.79972	96.19961	92.31658	99.98645	102.549	89.11668	94.7568	89.52501	92.20184	95.17334	111.9771	91.46147	95.55164	89.54311	87.14801	124.4399	109.5857	9921.498	110.0874	13.80751
2	592	LE-Heart	5636631032	B	715	2228	2.093299	-23.33673	-9.737349	0.9398097	10.44251	25.22016	592				31514.02	12701.71	102.5039	107.464	106.7451	122.3124	96.94386	105.5392	106.3685	123.1574	110.0161	107.4115	104.4725	101.5271	100.3003	100.0054	102.6472	103.8121	100.6448	101.4272	104.9259	105.0868	112.4468	96.66139	99.47012	110.4325	101.7531	104.3726	116.0639	105.8076	104.6016	108.1357	99.46888	112.1108	109.6533	115.0915	110.0912	112.1924	96.49877	111.8977	94.61263	101.8936	103.5178	111.1485	107.7296	112.9343	101.7172	115.7048	106.5956	107.5796	107.8888	107.4657	95.81416	100.3513	101.9492	99.29903	103.856	111.1946	109.8528	109.2482	109.4537	98.76477	118.1141	100.0105	109.0496	96.76062	109.5015	111.3309	110.9877	107.801	100.1546	102.1257	104.7837	107.9074	97.50834	99.48042	112.9917	109.661	101.5604	107.9478	108.0606	102.9482	113.0109	105.1634	128.6057	104.312	111.4958	111.7667	121.0525	123.1604	110.853	112.3759	99.72128	110.1279	164.389	125.8969	11740.86	125.0935	15.77043
3	593	LE-Heart	5636631032	C	10383	12588	325.4353	-18.52778	-0.5364982	15.21114	92.14681	1331.838	593				28203.27	12626.48	115.6221	114.0547	116.2066	120.3584	112.3644	112.0971	112.4572	116	110.4721	125.9435	108.0817	101.9852	107.7386	120.6526	112.7879	129.7568	109.1023	112.0037	113.8646	111.9014	111.4608	122.3495	115.6781	124.5903	122.7509	114.6233	111.0847	108.8947	116.4818	114.1898	119.7201	113.1771	113.0415	103.2771	116.4336	111.2347	106.2478	124.901	114.3518	111.7909	114.6279	108.0208	109.8738	110.05	105.8781	113.222	111.6857	120.12	125.9172	117.8389	119.7192	108.3176	110.9216	121.0432	117.2724	124.6111	104.04	111.4599	110.703	105.9497	127.1369	105.1496	116.7962	112.181	114.2277	100.3286	140.4988	104.7245	119.7281	123.1178	120.2328	122.8341	118.1323	101.0135	102.8278	135.1039	105.5338	106.2855	106.7142	114.1673	124.8897	116.8775	128.9972	98.29121	111.7582	105.5647	128.6719	126.9948	118.4697	130.1165	119.6564	126.3113	11192.6	128.4699	11258.12	134.7576	16.83971
4	594	LE-Heart	5636631032	D	9643	12214	267.6904	-17.21234	-0.9688361	12.62967	71.09195	1066.18	594				25702	10163.63	99.89506	95.88437	98.81147	103.4139	105.4962	105.5173	108.1352	115.9176	99.88556	93.61555	96.51329	101.9828	93.87085	113.8938	93.71427	106.3726	103.9206	109.0571	104.5641	118.1165	91.09034	90.77114	94.93861	96.36666	98.9052	94.43819	106.1508	94.68595	101.591	94.13259	117.3005	104.3817	99.50215	105.0936	99.66399	99.62119	91.6992	110.2672	104.4198	102.2556	99.19167	88.01305	99.23248	101.9676	101.0353	91.77789	85.20705	125.8219	102.8831	99.87215	92.8269	94.61	94.33081	94.7393	92.08414	110.932	102.6522	99.67381	89.23273	111.5058	107.5565	107.3667	100.0465	100.0258	100.4451	94.3898	122.9208	92.01147	93.8502	105.2227	99.59412	107.5812	102.2016	95.10592	105.9149	104.4114	90.66167	93.13165	104.0118	105.978	107.8264	102.7269	103.8236	96.87212	90.57309	103.7079	111.2167	111.6427	92.57726	109.984	107.9971	101.6597	8986.816	127.8975	9297.283	117.6766	15.52782
5	595	LE-Heart	5636631032	E	9396	12077	323.5735	-19.73025	-0.8878993	14.81608	91.17529	1323.842	595				30149.4	12801.37	117.7726	127.0119	121.9049	134.5273	112.3116	122.4188	128.691	133.1322	125.9759	125.0895	129.7058	116.1233	124.5023	132.1595	118.4694	128.1421	124.9697	126.0965	111.9538	123.4262	117.7361	116.9499	112.6238	132.32	125.5929	129.5192	135.3369	129.9953	128.353	121.9876	136.3473	130.2799	132.4824	117.2915	125.8629	116.9181	110.6169	149.3156	127.6338	134.5986	118.881	117.811	130.1178	116.5551	118.4987	120.2221	125.2264	137.528	118.5887	119.6716	126.4946	123.8686	117.6498	127.188	119.1561	139.0479	129.2581	128.6172	122.439	138.4536	119.2147	122.9644	123.4522	109.981	123.5382	125.1255	161.1762	128.4942	121.1578	124.3238	123.4063	139.5788	130.7391	114.7163	136.6022	120.3798	119.519	113.7821	132.8058	131.476	119.7317	121.3018	142.6706	113.025	129.4901	125.0615	141.4345	127.5729	119.0468	120.9783	136.7977	133.8289	9882.26	142.4147	11245.47	145.6363	18.89576
6	596	LE-Heart	5636631032	F	9822	12530	227.628	-13.60482	-0.4813977	11.45453	66.04726	906.9641	596				22690.02	9142.496	80.17166	84.52379	71.60509	88.81775	108.8338	90.94421	91.13999	83.50797	88.70129	84.62589	73.12194	73.09322	92.5881	95.29417	109.5032	85.15473	104.9567	80.67368	80.5751	80.73026	84.47791	92.33122	81.34622	80.96326	79.69739	88.79011	95.00865	78.85256	96.81559	86.11842	96.48708	88.70011	97.53773	89.95073	92.96089	78.52363	85.69632	92.49195	87.79884	87.81319	86.33005	83.40833	85.94532	93.75065	83.67361	84.53693	92.45521	87.76945	80.30266	84.55624	82.99565	86.02268	92.56102	90.20812	86.64292	86.77969	88.40595	88.54137	94.21503	76.85722	94.11162	86.88774	86.44508	87.91057	78.9912	85.22396	104.0534	92.3861	84.37701	92.71388	84.59241	95.54758	87.73676	91.65449	94.27084	88.73904	81.44828	91.87826	107.3771	84.14906	90.40133	77.33834	103.7549	79.81564	77.21806	82.73773	101.3466	102.5034	78.42849	93.9784	90.57249	106.8164	7486.112	90.37025	8318.181	100.8284	12.89187
7	597	LE-Heart	5636631032	G	9078	12244	229.753	-14.19562	-0.5116894	11.47444	61.30761	913.0211	597				26058.79	9796.874	83.8007	102.8343	101.4171	107.6436	88.55824	88.29467	99.92884	98.92399	93.37477	83.67489	94.23046	92.90624	92.25571	90.11499	94.00819	96.62235	96.93743	94.26846	93.28642	98.56142	95.54002	88.30812	89.89176	94.76945	86.37654	90.01311	96.98204	100.6002	99.21748	96.60398	92.62254	97.96589	98.13673	92.71425	88.30077	87.43637	98.17705	101.0068	89.64102	91.35766	78.16026	87.06371	93.46485	93.65343	85.82805	88.78933	81.89227	89.38833	88.2477	92.83518	100.6439	96.25601	93.27699	93.33431	91.19724	87.18304	94.52297	91.47813	85.35017	98.01244	93.2408	87.39841	101.8073	101.7038	92.74894	91.18632	117.7123	88.8588	88.37409	103.6335	99.93623	108.1614	107.2069	96.43101	100.8787	93.94698	83.35432	96.18703	89.83717	102.6721	93.03589	91.94556	93.9213	83.76078	93.83261	90.17831	106.153	99.18375	86.27083	90.48288	97.12204	92.49596	8180.348	107.389	8739.77	107.4542	13.83577
8	598	LE-Heart	5636631032	H	10373	13013	342.0191	-19.09145	0.5872884	16.81638	101.6874	1363.73	598				32904.14	13960.4	121.9026	133.0003	119.0675	148.1257	112.5156	122.4361	140.6847	118.9479	127.5531	131.0804	122.2594	129.6034	121.2632	133.4328	129.1711	125.3041	126.5138	122.4032	118.954	128.4475	125.5387	135.984	124.5685	129.7747	121.3251	144.164	127.9073	130.5501	119.5943	109.8413	147.9019	134.3421	129.534	127.717	130.9053	131.0251	118.9606	127.0769	123.7305	133.254	110.5589	116.3702	119.5339	138.0804	128.5506	129.5999	114.6143	117.3975	130.2157	131.7959	134.9344	129.0929	143.0487	124.1633	126.6902	122.1928	117.0119	121.5194	125.9381	124.5275	127.57	124.7131	137.4046	132.1326	120.5027	122.305	141.1366	120.7465	126.9828	132.7817	132.3397	136.7466	127.7369	120.6205	124.8921	138.2186	123.8201	125.2453	114.7474	132.0642	128.1546	119.7296	135.7571	114.1484	128.0772	130.9203	140.496	127.7998	123.2468	134.9368	128.8631	132.0811	11210.43	137.9678	12519.7	147.099	17.43393
9	599	LE-Heart	5636631032	I	9328	12070	291.856	-18.15479	-0.5279438	14.21818	74.77253	1183.362	599				30406.87	12886.37	125.5265	108.11	110.9426	122.6121	107.8116	113.0053	109.5329	117.3886	118.0741	120.1361	104.9571	108.8194	102.8372	122.3496	119.4361	102.6333	124.9987	105.51	111.5135	133.6979	127.2232	112.4567	97.13293	128.319	104.3245	148.0028	113.4092	120.4888	120.959	119.5608	118.838	132.3751	117.0798	116.0595	126.9132	110.7713	114.3148	133.8695	104.8837	126.9234	103.7146	103.4257	115.6244	109.5415	113.1393	120.822	115.0984	113.0799	114.8779	114.217	125.905	112.4174	114.2254	121.5903	116.5557	133.1625	108.9956	123.3626	116.323	113.8671	114.206	122.5312	119.7263	117.8612	103.9634	102.5644	162.6219	126.6386	114.533	113.353	113.0154	124.2729	125.4368	117.7708	136.9963	113.8734	127.9423	108.617	118.6387	115.3325	118.2735	120.3585	122.0981	108.7986	117.4574	132.4072	121.5822	129.4218	112.5548	118.0687	117.8751	116.1514	10524.47	126.3594	11489.03	135.204	17.15021
10	600	LE-Heart	5636631032	J	9836	12205	320.6788	-18.21771	-0.02285479	15.44025	87.92653	1271.852	600				33101.79	13649.87	119.6507	126.5129	114.9763	155.2479	120.2758	125.4727	120.9327	121.6093	115.8541	125.7971	113.7309	138.2267	126.581	136.4874	117.4488	117.3559	121.6588	127.9502	132.1372	129.5721	114.9165	119.8808	108.2474	125.1261	115.2734	131.8786	129.753	131.4943	134.3442	118.775	124.9897	123.9832	123.6898	145.5802	118.8459	124.8139	113.3347	128.4785	121.46	115.4807	110.4118	110.2866	127.6779	124.9798	128.1525	125.5498	110.909	140.8024	115.5288	130.3736	127.0035	117.8668	128.5323	132.1801	124.1677	123.9406	113.3036	122.6205	118.7288	116.6468	138.4566	110.6071	117.98	116.5058	114.1386	125.2323	147.7173	106.1759	133.7655	122.965	124.2609	150.8262	124.9877	109.2914	132.2048	134.48	125.3052	136.5738	133.445	117.065	128.3177	131.8831	136.7577	125.2339	128.2087	124.3576	133.4462	128.7154	128.1218	145.0405	125.3564	140.4255	10554.73	140.5583	12084.54	144.2273	17.61948
11	601	LE-Heart	5636631032	K	9938	12571	323.3838	-19.14482	-0.004601288	15.69137	93.2066	1292.298	601				31357.46	13418.82	115.5543	123.0314	119.1747	132.6142	115.034	137.1716	132.4594	138.1574	127.5435	122.6572	117.7989	130.391	112.427	147.9318	118.7933	138.0084	121.9271	125.5731	116.1618	131.3215	131.7063	132.0978	112.685	124.7323	138.0082	111.3596	135.3253	132.3983	119.1059	119.9492	127.1417	140.08	152.3123	139.8455	122.8808	126.7561	126.6414	151.72	118.8995	144.9566	127.5203	121.1162	117.8861	118.3551	125.2914	130.7399	118.3543	127.0892	146.5516	122.5236	124.1412	119.2598	134.7406	130.4959	124.2606	133.9369	113.5965	137.3737	127.5195	140.5403	131.4975	120.4513	121.8353	121.8937	125.4888	122.3491	156.4409	123.3972	141.6767	131.9303	139.9222	125.9543	123.6916	115.6683	132.2753	130.3095	124.0561	128.2794	119.1076	132.4602	124.6527	118.6443	143.8292	124.1569	121.8319	126.4505	126.7019	138.858	131.6392	122.1324	122.6173	151.5311	11049.19	146.5037	12450.59	145.8236	17.78075
12	603	LE-Heart	5636631032	L	10071	12591	326.273	-18.87304	0.06127892	15.70172	98.13182	1342.207	603				31062.31	13466.96	111.964	120.8347	103.6633	136.4353	101.1453	129.4699	127.5096	120.2439	109.7996	122.4827	109.7448	112.6736	111.4426	132.9186	115.2253	120.1818	132.8477	130.5445	110.047	140.7867	114.4781	129.2249	110.8293	116.4425	122.3753	121.2699	146.985	120.6684	122.5747	108.6141	127.4042	109.9939	125.7421	127.94	119.8828	115.1996	112.9334	126.7312	115.4543	121.3791	110.0299	127.693	121.5948	110.0815	121.9273	127.0785	116.0322	125.3268	118.3484	111.0999	127.2842	132.8369	112.8145	111.0963	121.7478	109.232	115.8384	131.1164	117.0534	120.3821	126.8151	112.3456	121.4041	103.421	114.4081	108.1819	137.5663	126.1286	109.0153	128.3655	126.6746	125.5756	122.7633	120.8669	129.2541	122.7511	117.7165	122.4253	127.5664	115.5568	127.7917	112.8987	131.2358	113.2009	112.6767	122.8176	120.3893	122.2227	120.4775	123.7222	121.5238	141.0885	10857.42	135.8867	12438.56	139.3974	17.69736
13	607	LE-Heart	5636631025	A	9503	11664	277.0939	-26.15027	-0.7134998	18.67201	83.38648	1113.569	607				31023.65	12927.47	119.6851	127.4501	131.2196	142.2227	129.0059	131.699	135.0633	154.4602	121.6791	144.8308	121.8574	134.7107	124.8996	129.5522	119.466	131.6484	149.2795	125.9557	135.426	161.5665	146.5499	134.1725	125.9454	129.4303	130.8847	134.3548	155.2488	141.5377	122.7564	142.4537	145.0664	146.2485	157.5838	130.0854	140.3439	122.2348	124.3455	150.7631	128.2959	139.4852	148.2227	138.5246	134.5736	133.9163	130.7026	113.3852	125.4386	136.1767	145.7811	132.832	141.4644	125.8768	125.976	123.8493	132.9187	155.254	142.3461	124.6244	125.9386	127.9545	142.6407	125.1213	134.017	127.8402	132.6164	142.0726	152.1797	118.0395	137.6707	144.4011	145.9207	139.2592	140.8425	123.9893	126.9787	132.6736	138.1925	127.1163	127.7933	122.6287	138.0106	128.5904	136.3525	149.3246	138.3278	134.9927	142.5002	143.8739	133.5983	137.5226	150.8578	149.9824	8679.052	156.2885	13126.95	162.0747	23.07191
14	608	LE-Heart	5636631025	B	9624	11650	303.0992	-26.12621	-0.2441293	19.7602	93.42577	1229.776	608				31658.5	13148.07	111.2574	122.7977	119.1864	156.2842	131.1754	139.7372	158.5644	146.6214	150.3724	140.6531	128.5196	140.8615	130.7318	133.2068	129.9104	151.3238	133.7672	149.0327	144.9488	139.5363	129.9301	132.1054	124.3419	139.0665	134.0095	132.0994	147.466	124.0349	131.2325	121.6314	139.9194	131.2114	170.6832	138.7151	132.9678	115.4791	120.0556	151.238	143.418	146.0604	143.4586	125.5481	126.6013	126.9923	153.6939	138.3608	120.4478	131.1912	126.0011	139.1517	126.2878	124.4529	123.0726	150.2397	145.9653	138.8565	135.071	138.6942	141.1517	139.4541	141.1282	122.4426	133.5468	131.3046	128.7934	148.9187	155.2822	142.2726	128.2185	144.8956	135.5056	139.9409	140.1929	143.931	135.6456	143.73	137.8121	134.6195	136.0431	127.9249	133.6907	141.4804	143.4984	133.4114	137.7592	141.1529	142.8121	149.2471	146.3687	141.0159	161.3366	145.625	9220.744	157.8182	13197.12	164.6587	23.47049
15	609	LE-Heart	5636631025	C	9069	11421	209.6203	-21.96515	-1.726169	13.68386	61.56324	836.5298	609				23475.91	10316.49	117.4272	108.3678	101.3889	111.9173	89.14693	120.9327	133.5745	107.9319	107.1086	99.69276	108.0674	97.91966	95.55816	113.9705	107.7226	113.9833	106.6671	108.472	97.02026	108.7486	110.9497	107.1629	96.54781	101.7594	104.4729	107.6362	113.6958	99.15021	100.0883	104.0556	109.5323	104.0056	101.1503	128.7973	108.2488	99.76261	92.7875	110.5901	103.9582	103.8269	92.40167	98.09461	106.1169	100.2407	98.8376	112.2431	99.57155	99.12643	98.31853	98.69687	108.1675	102.7075	105.0543	105.453	97.91583	111.5323	100.3801	103.4937	97.03359	95.04047	96.98935	100.1005	117.3395	99.07042	97.62592	110.8721	127.1626	97.57899	94.37884	99.91496	120.7217	119.5574	122.0609	114.8964	103.8561	106.7636	95.31508	107.1628	104.3443	108.35	102.0473	103.4342	103.1733	106.1058	103.2435	109.2202	110.8304	109.2594	85.91316	105.2621	120.3877	114.2364	6506.227	126.8757	10325.43	127.2882	18.44141
16	612	LE-Heart	5636631025	D	9863	12261	328.5199	-25.13009	-0.07344924	18.92133	94.07117	1318.165	612				29149.21	12932.22	127.1791	123.5451	124.8578	146.1507	130.748	147.8641	137.438	148.8098	137.6459	133.3282	126.9089	126.416	136.8182	131.0452	131.3599	136.178	130.742	122.6707	118.0895	145.6004	158.0036	121.9675	127.3239	126.0637	132.1461	138.5707	146.1859	130.6094	118.9456	124.4022	127.8521	140.8584	140.384	128.058	132.4333	142.4717	129.375	134.5807	136.687	119.7402	129.8442	142.2845	126.4845	127.252	134.6446	119.3415	137.6953	140.5389	131.951	123.0492	130.8919	125.4437	130.3046	136.7506	133.2603	147.6727	128.9048	133.1241	122.8786	136.922	137.985	123.123	126.747	132.6148	135.4671	119.2173	145.9956	128.6895	105.7458	130.967	121.6001	136.3713	135.5589	137.1483	145.0632	142.1969	140.2763	120.3074	114.284	147.4125	125.0283	128.5132	138.5587	120.5752	126.2906	132.5757	146.8971	127.6817	125.2613	139.1278	165.1604	135.1179	10144.23	173.0172	12558.19	159.9173	21.47485
17	613	LE-Heart	5636631025	E	9090	11273	236.3242	-20.51296	-1.226825	13.84059	70.1096	990.2839	613				23252.74	9348.58	87.67328	95.85229	91.69479	107.3946	90.58021	89.29646	92.24015	105.7105	86.62727	94.01799	93.94445	92.27319	90.02655	96.30156	92.28845	97.43566	98.49375	97.68324	94.75915	95.66605	101.7841	95.27126	94.82452	93.7762	101.7765	85.45477	98.77	96.93917	91.07789	89.81878	106.0358	106.2949	95.64204	101.809	101.5812	90.4348	98.39291	101.9574	98.25307	93.9796	103.4753	95.24287	95.15034	101.1002	94.69691	99.57597	90.28188	102.3503	96.40065	96.18523	89.93098	98.09663	94.67457	97.58169	102.578	100.6816	103.7168	89.84374	109.7672	110.1465	99.50189	82.42871	100.4424	95.68258	88.72618	99.12554	110.377	103.9816	92.56754	93.67751	109.817	96.97514	85.01379	92.18087	94.44832	96.07874	93.72543	96.82295	95.92768	106.3742	91.708	92.95747	107.2285	94.60744	116.7918	99.36913	107.6989	108.4713	100.4124	97.00032	93.90762	103.9379	7461.155	112.7685	9062.224	119.3708	17.96516
18	614	LE-Heart	5636631025	F	9368	11529	337.1453	-28.62726	-0.9104011	18.53828	95.34305	1357.172	614				30056.1	13017.68	145.4736	136.3231	129.1098	162.4934	134.191	141.1999	145.6127	147.5567	134.5188	158.899	146.194	138.4512	132.3046	158.8712	127.7735	132.837	138.4199	143.3585	115.0703	143.6286	140.9889	134.4998	132.2667	145.4567	127.7983	132.8946	131.768	120.5575	127.7522	134.6782	146.3931	137.3845	138.6104	132.1441	126.8185	142.348	126.2287	159.3413	140.2419	126.85	139.0141	141.9668	133.7198	133.539	136.4154	150.955	122.8885	153.7449	131.4047	145.0184	132.6921	138.8303	128.8971	149.5475	142.574	146.2556	136.9283	137.3501	130.3289	137.6318	145.9664	120.4696	146.1655	135.5082	125.5686	133.3479	163.8442	154.0919	146.2543	132.3097	138.5304	142.9677	128.6291	132.2637	150.3746	152.9285	143.493	129.3342	132.8114	145.6442	137.6491	140.1259	148.6787	129.1621	132.5425	140.7825	154.623	144.401	132.2637	163.3101	141.7526	165.1418	11107.1	161.5576	12652.03	170.0194	23.34015
19	615	LE-Heart	5636631025	G	9247	11041	281.8045	-27.2387	-0.9692597	17.7035	83.40594	1117.19	615				28470.62	12429.05	132.6742	122.7076	117.0362	152.2123	119.2016	130.7749	131.0325	138.5426	126.6686	115.9537	128.967	118.2455	119.8763	139.7999	121.6093	119.8506	134.31	130.3298	129.6253	148.795	139.4229	121.9795	117.2383	131.1437	138.2458	114.582	145.8241	140.3892	134.6569	120.7285	138.0281	122.1385	130.613	139.6047	132.0048	129.4919	132.5858	142.5488	128.2189	134.2418	123.6249	131.3365	133.9422	132.6615	130.0907	147.1822	138.4841	135.0343	145.9907	134.9431	126.5168	117.3641	127.0623	142.4429	117.5547	135.0806	125.4754	128.8942	138.3745	140.7379	134.3871	122.37	137.8986	131.8902	133.0569	136.956	164.1813	138.0149	116.0718	118.2209	160.4287	136.6983	137.5443	116.3386	121.0847	136.249	125.9745	137.9112	115.8498	122.7832	133.0488	125.1278	154.0048	134.4171	139.3761	129.0928	143.3227	138.0268	140.6082	133.0562	137.0014	142.2359	9362.255	156.5262	12405.88	161.3154	23.37496
20	616	LE-Heart	5636631025	H	8556	11179	246.6427	-27.60136	-1.076897	17.01225	68.09523	949.1891	616				29024.68	13132.91	131.9124	136.5244	131.3861	146.124	126.4314	133.7554	136.4974	150.459	128.587	126.5385	138.6653	135.2572	127.1355	141.272	128.5533	130.2862	127.4274	146.5008	122.9206	140.3873	132.3278	130.4147	121.2781	142.1412	121.1544	120.7911	142.2126	142.312	131.073	120.8061	165.041	141.4236	137.7638	142.9309	129.5997	125.3151	137.4721	138.7751	131.0401	124.7656	137.7884	129.8259	120.0544	132.6997	129.2187	135.3037	125.0018	117.102	138.5298	139.9577	121.6457	138.5881	144.581	125.4464	120.5688	138.6911	129.2389	130.8584	130.3318	125.0375	125.7214	124.904	144.7411	136.2377	126.5495	121.1359	151.7222	115.6787	128.0525	135.3547	146.5228	144.2591	140.0211	130.992	130.4269	142.9508	141.4161	123.7549	116.6953	133.4788	136.158	141.2336	154.2532	129.5354	133.8904	113.5368	133.6113	141.1387	133.8349	139.4749	152.321	144.5944	6907.133	152.1857	12576.27	162.6538	22.90747
21	617	LE-Heart	5636631025	I	9237	11539	304.8653	-28.02219	-0.921912	18.18093	89.47224	1225.387	617				30757.74	12597.57	126.8189	131.7585	134.6574	165.3218	138.2151	136.9527	150.8237	137.4296	123.5177	129.1756	125.9035	132.2308	128.0642	151.8302	154.3347	132.9203	145.6723	149.9639	125.3884	124.8111	133.3528	140.8771	126.3151	133.7704	126.7591	129.3197	142.3987	143.7995	138.0907	119.6688	175.5125	139.8706	139.2969	145.8486	128.1456	132.0601	135.3048	134.231	127.9644	120.8432	121.142	145.4945	124.9274	129.6615	123.7611	132.709	130.6894	150.134	140.8683	139.6584	131.9929	127.6213	138.9732	133.2869	140.0091	143.9784	134.0621	136.1038	141.2738	127.5731	156.079	121.0243	135.6966	123.6211	129.7371	114.9742	187.4993	136.5887	125.8512	142.584	132.7985	137.6066	146.3795	123.3482	154.5548	150.3491	137.977	143.7658	123.6456	141.5185	144.2266	128.8456	152.8064	127.3829	134.0261	136.8848	144.7386	141.6416	135.3719	149.8196	133.2354	133.3582	10157.2	163.5635	12866.33	163.6904	23.28339
22	618	LE-Heart	5636631025	J	9059	11476	271.394	-24.20261	-1.491922	15.26084	77.76194	1090.184	618				25933.7	11055.77	100.4426	127.8126	118.5867	130.5281	99.69073	112.9434	108.6125	111.7337	109.0963	108.15	108.7639	100.1367	101.0564	144.0562	108.0948	111.1616	111.1486	117.8555	107.6558	126.8236	112.2554	130.8906	136.4761	105.1617	109.9985	105.4875	114.5261	108.0572	118.7972	110.1988	104.5031	115.8355	121.5825	109.8255	111.5339	112.4162	114.7544	108.942	109.8016	119.1051	96.05321	109.045	105.1382	111.9557	97.07801	105.2715	105.1664	120.8985	118.0537	109.3969	109.8394	93.85101	107.2598	129.7799	109.2512	115.3122	113.9696	120.4081	107.6914	111.5076	120.9708	92.45835	103.9416	108.1751	101.6831	92.05849	118.6077	109.1667	98.74291	108.7311	116.3909	123.7449	108.6532	118.7173	110.3421	117.6519	114.3039	109.6329	97.04426	107.5894	114.7263	112.4736	120.7098	109.3207	111.2929	118.5433	110.6322	115.8111	110.8464	127.1561	127.7069	127.8819	8270.352	127.775	11126.99	137.6204	20.46642
23	619	LE-Heart	5636631025	K	9290	11772	310.0747	-24.25863	-0.6624891	16.76026	89.05826	1262.076	619				27347.14	11304.98	122.0077	111.4909	106.9291	133.4014	106.2263	130.3806	124.4546	132.9412	125.8735	131.3344	126.2374	116.3431	113.3455	134.5503	109.9183	150.935	140.7058	129.2524	111.624	143.1441	123.7378	115.4431	110.37	120.4218	118.4994	100.1779	121.9882	125.2618	125.8294	120.7463	130.4078	130.5557	119.6953	116.2804	125.5838	112.6257	107.3397	127.711	113.0749	131.1268	114.0727	129.1652	120.2505	128.6578	131.28	112.4623	109.1779	124.6582	118.3595	139.7878	119.0275	118.6378	113.8841	121.0855	115.5662	133.9327	115.5088	120.4024	114.0606	116.4314	130.1345	110.1707	119.4706	128.3696	116.9183	112.8465	129.0444	130.4161	113.4191	124.4347	119.9159	150.6173	120.4358	118.7909	120.607	121.5771	125.6078	118.4721	120.3915	146.574	138.6303	122.4517	141.9951	125.0019	120.1472	111.1927	128.7633	139.82	119.659	138.2281	130.0503	133.0746	10319.76	139.7235	11885.25	146.5762	21.14682
